flight_id,flight_number,origin,destination,origin_city,destination_city,origin_airport,destination_airport,depart_date,depart_time,arrive_time,duration_hrs,duration_mins,cabin,fare_class,base_fare,seats_available
FL05121,JA482,AMD,CMB,Ahmedabad,Colombo,Sardar Vallabhbhai Patel Intl,Bandaranaike Intl,2026-06-16,19:30,07:45,12,15,Premium Economy,W,29084,1
FL05122,UK928,HYD,AUH,Hyderabad,Abu Dhabi,Rajiv Gandhi Intl,Abu Dhabi Intl,2026-03-04,18:30,22:15,3,45,Premium Economy,W,17986,41
FL05123,G8475,KUL,GOI,Kuala Lumpur,Goa,KLIA,Goa Intl,2026-06-16,15:15,05:30,14,15,First,F,128906,24
FL05124,AI199,GOI,SIN,Goa,Singapore,Goa Intl,Changi,2026-03-12,06:30,20:15,13,45,First,F,128313,48
FL05125,JA229,BKK,NRT,Bangkok,Tokyo,Suvarnabhumi,Narita Intl,2026-03-01,07:45,12:45,5,0,Economy,Y,10225,9
FL05126,AI366,PNQ,NYC,Pune,New York,Pune Intl,John F Kennedy Intl,2026-05-05,02:15,11:45,9,30,Business,J,57708,9
FL05127,G8336,DXB,PEK,Dubai,Beijing,Dubai Intl,Beijing Capital,2026-03-28,06:15,15:30,9,15,Economy,Y,11465,70
FL05128,6E460,SYD,BLR,Sydney,Bangalore,Kingsford Smith,Kempegowda Intl,2026-05-26,17:30,19:00,1,30,Business,J,85858,2
FL05129,9W169,AMD,DOH,Ahmedabad,Doha,Sardar Vallabhbhai Patel Intl,Hamad Intl,2026-04-09,14:00,04:30,14,30,Premium Economy,W,26331,44
FL05130,G8791,DOH,YYZ,Doha,Toronto,Hamad Intl,Toronto Pearson,2026-07-07,19:30,02:45,7,15,Premium Economy,W,19045,26
FL05131,G8967,ICN,MAA,Seoul,Chennai,Incheon Intl,Chennai Intl,2026-05-18,05:45,08:15,2,30,First,F,168819,8
FL05132,AI606,CCU,SYD,Kolkata,Sydney,Netaji Subhas Intl,Kingsford Smith,2026-04-02,02:15,07:45,5,30,Premium Economy,W,22413,14
FL05133,JA328,MAA,CMB,Chennai,Colombo,Chennai Intl,Bandaranaike Intl,2026-03-05,20:30,04:00,7,30,Business,J,62171,28
FL05134,AI294,CCU,BLR,Kolkata,Bangalore,Netaji Subhas Intl,Kempegowda Intl,2026-05-09,04:00,17:00,13,0,Economy,Y,14321,71
FL05135,6E578,COK,AUH,Kochi,Abu Dhabi,Cochin Intl,Abu Dhabi Intl,2026-06-28,08:15,22:30,14,15,Premium Economy,W,24686,89
FL05136,9W357,AUH,BLR,Abu Dhabi,Bangalore,Abu Dhabi Intl,Kempegowda Intl,2026-08-22,04:45,15:30,10,45,Business,J,56049,6
FL05137,G8623,LHR,NRT,London,Tokyo,Heathrow,Narita Intl,2026-06-05,23:00,06:45,7,45,First,F,178151,32
FL05138,SG384,HKG,SYD,Hong Kong,Sydney,Hong Kong Intl,Kingsford Smith,2026-07-07,02:45,06:30,3,45,First,F,171481,150
FL05139,SG348,BKK,DEL,Bangkok,New Delhi,Suvarnabhumi,Indira Gandhi Intl,2026-03-22,03:15,04:15,1,0,First,F,159528,75
FL05140,SG327,DAC,JNB,Dhaka,Johannesburg,Hazrat Shahjalal Intl,OR Tambo Intl,2026-05-09,10:30,18:15,7,45,First,F,94771,110
FL05141,AI630,DAC,NYC,Dhaka,New York,Hazrat Shahjalal Intl,John F Kennedy Intl,2026-08-04,17:45,19:00,1,15,Economy,Y,4483,110
FL05142,SG784,JNB,DEL,Johannesburg,New Delhi,OR Tambo Intl,Indira Gandhi Intl,2026-08-13,15:45,04:30,12,45,Economy,Y,12887,16
FL05143,6E668,BLR,DXB,Bangalore,Dubai,Kempegowda Intl,Dubai Intl,2026-04-29,16:15,19:45,3,30,Business,J,39879,12
FL05144,JA283,NRT,DAC,Tokyo,Dhaka,Narita Intl,Hazrat Shahjalal Intl,2026-05-26,11:30,23:30,12,0,Economy,Y,6935,87
FL05145,9W736,GOI,HYD,Goa,Hyderabad,Goa Intl,Rajiv Gandhi Intl,2026-03-13,04:15,06:30,2,15,Premium Economy,W,18013,84
FL05146,UK178,DOH,KUL,Doha,Kuala Lumpur,Hamad Intl,KLIA,2026-05-23,04:30,10:15,5,45,Business,J,82922,92
FL05147,G8167,DXB,CMB,Dubai,Colombo,Dubai Intl,Bandaranaike Intl,2026-07-25,11:15,00:00,12,45,Premium Economy,W,33035,84
FL05148,SG209,KUL,SYD,Kuala Lumpur,Sydney,KLIA,Kingsford Smith,2026-07-03,23:45,07:15,7,30,Economy,Y,5168,85
FL05149,G8271,PEK,NYC,Beijing,New York,Beijing Capital,John F Kennedy Intl,2026-05-11,06:00,13:30,7,30,Business,J,57476,89
FL05150,9W528,DAC,KTM,Dhaka,Kathmandu,Hazrat Shahjalal Intl,Tribhuvan Intl,2026-08-01,01:45,08:45,7,0,Premium Economy,W,27290,29
FL05151,AI240,DAC,ICN,Dhaka,Seoul,Hazrat Shahjalal Intl,Incheon Intl,2026-02-28,03:45,12:15,8,30,Economy,Y,9106,111
FL05152,SG880,GOI,KTM,Goa,Kathmandu,Goa Intl,Tribhuvan Intl,2026-04-19,20:15,00:15,4,0,Economy,Y,5356,124
FL05153,G8902,DEL,CCU,New Delhi,Kolkata,Indira Gandhi Intl,Netaji Subhas Intl,2026-03-11,18:45,01:30,6,45,Business,J,61728,84
FL05154,JA486,NYC,DXB,New York,Dubai,John F Kennedy Intl,Dubai Intl,2026-04-14,11:45,02:30,14,45,Premium Economy,W,21580,139
FL05155,AI664,CCU,PEK,Kolkata,Beijing,Netaji Subhas Intl,Beijing Capital,2026-07-08,04:45,17:45,13,0,Economy,Y,5694,125
FL05156,SG980,SIN,DEL,Singapore,New Delhi,Changi,Indira Gandhi Intl,2026-08-11,04:45,15:00,10,15,Premium Economy,W,26544,80
FL05157,UK649,BOM,DOH,Mumbai,Doha,Chhatrapati Shivaji Intl,Hamad Intl,2026-08-21,04:30,19:15,14,45,Premium Economy,W,26733,44
FL05158,6E164,ICN,PEK,Seoul,Beijing,Incheon Intl,Beijing Capital,2026-04-23,17:00,05:30,12,30,First,F,147647,54
FL05159,9W529,KUL,BKK,Kuala Lumpur,Bangkok,KLIA,Suvarnabhumi,2026-04-02,07:45,20:00,12,15,Premium Economy,W,22404,27
FL05160,UK263,BLR,NRT,Bangalore,Tokyo,Kempegowda Intl,Narita Intl,2026-05-03,06:15,07:30,1,15,Economy,Y,10868,141
FL05161,JA876,KUL,BOM,Kuala Lumpur,Mumbai,KLIA,Chhatrapati Shivaji Intl,2026-03-18,01:45,10:15,8,30,Economy,Y,6461,15
FL05162,JA242,BKK,MAA,Bangkok,Chennai,Suvarnabhumi,Chennai Intl,2026-04-24,01:30,08:15,6,45,Business,J,68100,97
FL05163,JA348,COK,GOI,Kochi,Goa,Cochin Intl,Goa Intl,2026-05-03,21:45,10:00,12,15,First,F,174694,120
FL05164,6E546,KUL,CCU,Kuala Lumpur,Kolkata,KLIA,Netaji Subhas Intl,2026-03-01,03:00,12:30,9,30,Business,J,64841,136
FL05165,JA485,KTM,NRT,Kathmandu,Tokyo,Tribhuvan Intl,Narita Intl,2026-03-16,10:30,23:15,12,45,Business,J,86107,145
FL05166,JA348,CCU,AMD,Kolkata,Ahmedabad,Netaji Subhas Intl,Sardar Vallabhbhai Patel Intl,2026-06-13,15:00,02:45,11,45,Premium Economy,W,16188,57
FL05167,9W902,YYZ,AUH,Toronto,Abu Dhabi,Toronto Pearson,Abu Dhabi Intl,2026-04-11,07:15,10:45,3,30,Premium Economy,W,33585,70
FL05168,AI457,SIN,BOM,Singapore,Mumbai,Changi,Chhatrapati Shivaji Intl,2026-03-10,18:30,23:00,4,30,Business,J,88549,122
FL05169,9W847,PEK,DAC,Beijing,Dhaka,Beijing Capital,Hazrat Shahjalal Intl,2026-05-14,16:15,21:00,4,45,Business,J,78258,17
FL05170,6E460,GOI,KTM,Goa,Kathmandu,Goa Intl,Tribhuvan Intl,2026-07-25,13:15,03:45,14,30,First,F,154043,52
FL05171,JA457,GOI,COK,Goa,Kochi,Goa Intl,Cochin Intl,2026-03-11,02:00,09:00,7,0,Economy,Y,13868,135
FL05172,JA723,SYD,PEK,Sydney,Beijing,Kingsford Smith,Beijing Capital,2026-08-12,20:15,23:00,2,45,First,F,168021,89
FL05173,JA132,YYZ,BOM,Toronto,Mumbai,Toronto Pearson,Chhatrapati Shivaji Intl,2026-04-23,18:45,07:00,12,15,Premium Economy,W,25724,45
FL05174,SG512,SIN,KTM,Singapore,Kathmandu,Changi,Tribhuvan Intl,2026-03-14,01:45,13:00,11,15,First,F,100092,93
FL05175,SG195,ICN,SYD,Seoul,Sydney,Incheon Intl,Kingsford Smith,2026-08-18,16:00,23:30,7,30,Business,J,69668,63
FL05176,9W612,HYD,MAA,Hyderabad,Chennai,Rajiv Gandhi Intl,Chennai Intl,2026-04-18,01:00,12:30,11,30,Economy,Y,4681,120
FL05177,UK706,CMB,HYD,Colombo,Hyderabad,Bandaranaike Intl,Rajiv Gandhi Intl,2026-08-22,16:15,01:15,9,0,Economy,Y,7859,89
FL05178,JA458,KUL,ICN,Kuala Lumpur,Seoul,KLIA,Incheon Intl,2026-03-19,21:00,08:45,11,45,Economy,Y,7436,8
FL05179,9W232,COK,PEK,Kochi,Beijing,Cochin Intl,Beijing Capital,2026-03-16,03:15,07:15,4,0,Premium Economy,W,24808,55
FL05180,G8281,CMB,DAC,Colombo,Dhaka,Bandaranaike Intl,Hazrat Shahjalal Intl,2026-06-28,12:15,15:30,3,15,First,F,189735,16
FL05181,9W680,ICN,AUH,Seoul,Abu Dhabi,Incheon Intl,Abu Dhabi Intl,2026-08-03,09:15,20:30,11,15,Premium Economy,W,21568,55
FL05182,AI577,AUH,JNB,Abu Dhabi,Johannesburg,Abu Dhabi Intl,OR Tambo Intl,2026-07-15,08:15,13:00,4,45,Economy,Y,7411,81
FL05183,UK767,SIN,JNB,Singapore,Johannesburg,Changi,OR Tambo Intl,2026-05-19,13:15,00:30,11,15,Economy,Y,7350,54
FL05184,G8177,CDG,BLR,Paris,Bangalore,Charles de Gaulle,Kempegowda Intl,2026-05-25,15:45,21:45,6,0,Premium Economy,W,32296,27
FL05185,G8724,LHR,BOM,London,Mumbai,Heathrow,Chhatrapati Shivaji Intl,2026-02-27,19:30,22:15,2,45,Premium Economy,W,31587,35
FL05186,AI200,LHR,SYD,London,Sydney,Heathrow,Kingsford Smith,2026-07-13,14:00,17:45,3,45,Economy,Y,14404,21
FL05187,SG184,NRT,DXB,Tokyo,Dubai,Narita Intl,Dubai Intl,2026-03-26,13:30,22:15,8,45,Economy,Y,7888,43
FL05188,9W933,SIN,YYZ,Singapore,Toronto,Changi,Toronto Pearson,2026-04-20,12:00,20:15,8,15,Economy,Y,4746,5
FL05189,AI935,ICN,YYZ,Seoul,Toronto,Incheon Intl,Toronto Pearson,2026-08-11,07:30,19:00,11,30,First,F,197243,17
FL05190,JA538,PNQ,HKG,Pune,Hong Kong,Pune Intl,Hong Kong Intl,2026-06-04,14:30,17:45,3,15,Economy,Y,3254,57
FL05191,UK733,MAA,COK,Chennai,Kochi,Chennai Intl,Cochin Intl,2026-08-21,07:15,21:30,14,15,Premium Economy,W,25574,59
FL05192,AI306,HYD,ICN,Hyderabad,Seoul,Rajiv Gandhi Intl,Incheon Intl,2026-05-21,16:15,01:15,9,0,Business,J,70456,46
FL05193,AI513,FRA,BKK,Frankfurt,Bangkok,Frankfurt Intl,Suvarnabhumi,2026-05-10,06:00,13:00,7,0,First,F,166364,120
FL05194,6E599,CDG,ICN,Paris,Seoul,Charles de Gaulle,Incheon Intl,2026-04-11,02:30,16:00,13,30,First,F,166103,119
FL05195,6E811,AMD,KTM,Ahmedabad,Kathmandu,Sardar Vallabhbhai Patel Intl,Tribhuvan Intl,2026-03-29,13:45,04:30,14,45,Economy,Y,10293,112
FL05196,9W466,COK,KTM,Kochi,Kathmandu,Cochin Intl,Tribhuvan Intl,2026-03-12,22:30,07:45,9,15,Economy,Y,11908,110
FL05197,9W399,DAC,GOI,Dhaka,Goa,Hazrat Shahjalal Intl,Goa Intl,2026-08-07,12:00,19:15,7,15,First,F,118680,141
FL05198,UK477,NYC,SYD,New York,Sydney,John F Kennedy Intl,Kingsford Smith,2026-04-18,05:30,13:00,7,30,Business,J,54404,23
FL05199,6E592,HYD,COK,Hyderabad,Kochi,Rajiv Gandhi Intl,Cochin Intl,2026-05-06,07:15,15:45,8,30,Economy,Y,3143,141
FL05200,UK619,AUH,DEL,Abu Dhabi,New Delhi,Abu Dhabi Intl,Indira Gandhi Intl,2026-07-20,22:45,00:00,1,15,First,F,128814,77
FL05201,G8596,CDG,DOH,Paris,Doha,Charles de Gaulle,Hamad Intl,2026-07-08,14:30,20:30,6,0,Premium Economy,W,16915,57
FL05202,G8253,HKG,JNB,Hong Kong,Johannesburg,Hong Kong Intl,OR Tambo Intl,2026-05-05,13:15,17:15,4,0,Premium Economy,W,31202,94
FL05203,6E183,AMD,MAA,Ahmedabad,Chennai,Sardar Vallabhbhai Patel Intl,Chennai Intl,2026-04-16,11:15,16:30,5,15,Economy,Y,7545,34
FL05204,AI407,AMD,KUL,Ahmedabad,Kuala Lumpur,Sardar Vallabhbhai Patel Intl,KLIA,2026-08-12,06:15,18:30,12,15,First,F,181432,88
FL05205,SG484,BLR,COK,Bangalore,Kochi,Kempegowda Intl,Cochin Intl,2026-08-07,11:15,19:30,8,15,First,F,92951,31
FL05206,9W354,SIN,HKG,Singapore,Hong Kong,Changi,Hong Kong Intl,2026-06-18,10:30,21:30,11,0,First,F,155197,78
FL05207,6E223,NRT,HYD,Tokyo,Hyderabad,Narita Intl,Rajiv Gandhi Intl,2026-03-14,00:15,03:30,3,15,First,F,121546,118
FL05208,G8710,SIN,LHR,Singapore,London,Changi,Heathrow,2026-04-24,11:00,01:15,14,15,Business,J,77836,126
FL05209,UK825,ICN,BKK,Seoul,Bangkok,Incheon Intl,Suvarnabhumi,2026-07-25,10:00,23:30,13,30,Premium Economy,W,19741,60
FL05210,6E190,HYD,BKK,Hyderabad,Bangkok,Rajiv Gandhi Intl,Suvarnabhumi,2026-04-26,22:30,13:15,14,45,Business,J,85779,72
FL05211,UK425,CDG,JNB,Paris,Johannesburg,Charles de Gaulle,OR Tambo Intl,2026-08-05,22:45,01:00,2,15,Premium Economy,W,29435,109
FL05212,AI900,HYD,SIN,Hyderabad,Singapore,Rajiv Gandhi Intl,Changi,2026-08-21,07:15,15:15,8,0,First,F,194747,129
FL05213,6E132,BKK,KTM,Bangkok,Kathmandu,Suvarnabhumi,Tribhuvan Intl,2026-05-07,01:00,11:45,10,45,Economy,Y,6404,123
FL05214,AI464,BKK,KTM,Bangkok,Kathmandu,Suvarnabhumi,Tribhuvan Intl,2026-08-10,21:00,01:30,4,30,Economy,Y,4944,134
FL05215,9W436,ICN,CMB,Seoul,Colombo,Incheon Intl,Bandaranaike Intl,2026-03-15,03:15,15:45,12,30,Economy,Y,10919,140
FL05216,SG682,JNB,KUL,Johannesburg,Kuala Lumpur,OR Tambo Intl,KLIA,2026-04-01,11:00,21:15,10,15,Business,J,82492,132
FL05217,JA539,SYD,ICN,Sydney,Seoul,Kingsford Smith,Incheon Intl,2026-03-30,20:30,00:15,3,45,Premium Economy,W,32138,101
FL05218,G8960,YYZ,BLR,Toronto,Bangalore,Toronto Pearson,Kempegowda Intl,2026-03-30,02:30,13:15,10,45,Economy,Y,14050,57
FL05219,SG816,HYD,BLR,Hyderabad,Bangalore,Rajiv Gandhi Intl,Kempegowda Intl,2026-03-03,15:00,16:00,1,0,Economy,Y,5428,62
FL05220,9W682,CDG,KTM,Paris,Kathmandu,Charles de Gaulle,Tribhuvan Intl,2026-04-19,00:45,05:15,4,30,Business,J,36079,46
FL05221,9W931,JNB,SIN,Johannesburg,Singapore,OR Tambo Intl,Changi,2026-07-27,07:00,12:00,5,0,Economy,Y,10726,37
FL05222,JA799,SYD,LHR,Sydney,London,Kingsford Smith,Heathrow,2026-03-20,06:00,07:45,1,45,First,F,97498,98
FL05223,JA220,HKG,DOH,Hong Kong,Doha,Hong Kong Intl,Hamad Intl,2026-05-10,14:45,17:00,2,15,Economy,Y,13792,57
FL05224,6E729,AMD,HKG,Ahmedabad,Hong Kong,Sardar Vallabhbhai Patel Intl,Hong Kong Intl,2026-04-28,20:00,01:00,5,0,Business,J,69104,120
FL05225,JA397,SYD,MAA,Sydney,Chennai,Kingsford Smith,Chennai Intl,2026-07-08,06:45,13:45,7,0,Economy,Y,13418,44
FL05226,6E459,DAC,DXB,Dhaka,Dubai,Hazrat Shahjalal Intl,Dubai Intl,2026-07-07,23:45,11:30,11,45,Business,J,68122,83
FL05227,G8104,DEL,DOH,New Delhi,Doha,Indira Gandhi Intl,Hamad Intl,2026-08-16,18:45,07:00,12,15,Premium Economy,W,15303,104
FL05228,AI987,CCU,CDG,Kolkata,Paris,Netaji Subhas Intl,Charles de Gaulle,2026-06-08,15:30,17:00,1,30,Economy,Y,10049,139
FL05229,9W287,BKK,PNQ,Bangkok,Pune,Suvarnabhumi,Pune Intl,2026-07-02,03:15,07:30,4,15,First,F,184422,136
FL05230,G8146,BLR,DOH,Bangalore,Doha,Kempegowda Intl,Hamad Intl,2026-04-01,17:15,20:15,3,0,Economy,Y,11407,117
FL05231,JA604,YYZ,LHR,Toronto,London,Toronto Pearson,Heathrow,2026-05-08,05:15,19:00,13,45,First,F,116411,58
FL05232,SG485,JNB,HYD,Johannesburg,Hyderabad,OR Tambo Intl,Rajiv Gandhi Intl,2026-08-13,16:15,05:45,13,30,Business,J,88729,33
FL05233,AI348,COK,PEK,Kochi,Beijing,Cochin Intl,Beijing Capital,2026-07-08,23:45,03:15,3,30,Premium Economy,W,34710,83
FL05234,9W650,NYC,CMB,New York,Colombo,John F Kennedy Intl,Bandaranaike Intl,2026-07-17,11:00,14:00,3,0,Premium Economy,W,28620,75
FL05235,9W973,PNQ,ICN,Pune,Seoul,Pune Intl,Incheon Intl,2026-05-20,11:15,00:45,13,30,Business,J,48530,18
FL05236,9W450,BKK,BLR,Bangkok,Bangalore,Suvarnabhumi,Kempegowda Intl,2026-03-10,11:45,23:00,11,15,Economy,Y,8294,15
FL05237,6E885,FRA,AMD,Frankfurt,Ahmedabad,Frankfurt Intl,Sardar Vallabhbhai Patel Intl,2026-08-18,04:15,06:15,2,0,First,F,170062,111
FL05238,JA336,FRA,ICN,Frankfurt,Seoul,Frankfurt Intl,Incheon Intl,2026-07-23,21:00,01:30,4,30,Premium Economy,W,34433,56
FL05239,UK577,AUH,KTM,Abu Dhabi,Kathmandu,Abu Dhabi Intl,Tribhuvan Intl,2026-06-20,04:15,11:45,7,30,First,F,95387,51
FL05240,SG552,HYD,KTM,Hyderabad,Kathmandu,Rajiv Gandhi Intl,Tribhuvan Intl,2026-06-04,17:00,03:30,10,30,Economy,Y,13671,88
FL05241,6E835,GOI,AMD,Goa,Ahmedabad,Goa Intl,Sardar Vallabhbhai Patel Intl,2026-07-16,16:15,05:15,13,0,First,F,167867,69
FL05242,AI450,BKK,LHR,Bangkok,London,Suvarnabhumi,Heathrow,2026-02-26,07:30,13:45,6,15,Business,J,67770,125
FL05243,AI920,DEL,CCU,New Delhi,Kolkata,Indira Gandhi Intl,Netaji Subhas Intl,2026-07-09,02:00,06:30,4,30,First,F,182889,132
FL05244,6E498,MAA,JNB,Chennai,Johannesburg,Chennai Intl,OR Tambo Intl,2026-07-16,15:45,21:15,5,30,Economy,Y,6373,56
FL05245,SG559,KUL,ICN,Kuala Lumpur,Seoul,KLIA,Incheon Intl,2026-08-15,13:15,23:00,9,45,Premium Economy,W,22753,68
FL05246,G8414,AUH,SYD,Abu Dhabi,Sydney,Abu Dhabi Intl,Kingsford Smith,2026-06-13,13:30,18:30,5,0,First,F,197938,122
FL05247,AI183,JNB,ICN,Johannesburg,Seoul,OR Tambo Intl,Incheon Intl,2026-04-05,13:30,17:00,3,30,Premium Economy,W,31018,77
FL05248,SG589,GOI,NRT,Goa,Tokyo,Goa Intl,Narita Intl,2026-03-09,07:30,19:00,11,30,First,F,107000,45
FL05249,JA471,PNQ,KUL,Pune,Kuala Lumpur,Pune Intl,KLIA,2026-05-18,23:45,11:00,11,15,Premium Economy,W,23194,8
FL05250,SG352,SYD,AUH,Sydney,Abu Dhabi,Kingsford Smith,Abu Dhabi Intl,2026-06-25,23:30,11:30,12,0,Economy,Y,8612,17
FL05251,6E422,YYZ,COK,Toronto,Kochi,Toronto Pearson,Cochin Intl,2026-03-04,03:00,15:15,12,15,First,F,147077,123
FL05252,SG366,AUH,BOM,Abu Dhabi,Mumbai,Abu Dhabi Intl,Chhatrapati Shivaji Intl,2026-05-26,18:45,20:00,1,15,Economy,Y,12789,94
FL05253,JA271,DOH,PEK,Doha,Beijing,Hamad Intl,Beijing Capital,2026-03-19,17:15,01:00,7,45,Business,J,51430,52
FL05254,G8821,DEL,PNQ,New Delhi,Pune,Indira Gandhi Intl,Pune Intl,2026-03-08,20:30,09:00,12,30,Premium Economy,W,30941,140
FL05255,G8543,LHR,CCU,London,Kolkata,Heathrow,Netaji Subhas Intl,2026-04-11,15:15,00:15,9,0,Business,J,59270,4
FL05256,9W707,SYD,KTM,Sydney,Kathmandu,Kingsford Smith,Tribhuvan Intl,2026-07-22,08:45,22:00,13,15,Business,J,67891,43
FL05257,G8419,COK,DEL,Kochi,New Delhi,Cochin Intl,Indira Gandhi Intl,2026-06-10,09:15,15:30,6,15,First,F,130746,6
FL05258,9W835,AMD,HYD,Ahmedabad,Hyderabad,Sardar Vallabhbhai Patel Intl,Rajiv Gandhi Intl,2026-08-03,00:30,05:30,5,0,First,F,141209,92
FL05259,9W596,GOI,FRA,Goa,Frankfurt,Goa Intl,Frankfurt Intl,2026-02-28,12:30,00:15,11,45,Business,J,83483,19
FL05260,UK684,SIN,CCU,Singapore,Kolkata,Changi,Netaji Subhas Intl,2026-08-23,14:30,03:15,12,45,First,F,119831,138
FL05261,AI196,HKG,FRA,Hong Kong,Frankfurt,Hong Kong Intl,Frankfurt Intl,2026-04-21,06:30,20:00,13,30,Economy,Y,12222,50
FL05262,AI538,PEK,COK,Beijing,Kochi,Beijing Capital,Cochin Intl,2026-04-01,18:45,08:45,14,0,Premium Economy,W,33638,100
FL05263,6E794,HKG,CDG,Hong Kong,Paris,Hong Kong Intl,Charles de Gaulle,2026-07-26,20:15,05:30,9,15,Premium Economy,W,28890,107
FL05264,9W435,KTM,YYZ,Kathmandu,Toronto,Tribhuvan Intl,Toronto Pearson,2026-03-06,17:30,04:45,11,15,Business,J,50416,53
FL05265,JA908,AMD,LHR,Ahmedabad,London,Sardar Vallabhbhai Patel Intl,Heathrow,2026-08-12,22:45,10:45,12,0,Premium Economy,W,22537,79
FL05266,6E256,BOM,AUH,Mumbai,Abu Dhabi,Chhatrapati Shivaji Intl,Abu Dhabi Intl,2026-06-27,19:30,00:45,5,15,Premium Economy,W,16487,64
FL05267,SG439,HYD,PEK,Hyderabad,Beijing,Rajiv Gandhi Intl,Beijing Capital,2026-06-19,22:30,08:30,10,0,Business,J,36822,129
FL05268,AI317,NRT,BLR,Tokyo,Bangalore,Narita Intl,Kempegowda Intl,2026-06-06,07:30,15:45,8,15,First,F,138449,138
FL05269,JA417,DXB,HKG,Dubai,Hong Kong,Dubai Intl,Hong Kong Intl,2026-06-12,18:15,07:45,13,30,Premium Economy,W,26714,17
FL05270,G8311,PEK,GOI,Beijing,Goa,Beijing Capital,Goa Intl,2026-08-21,08:30,11:30,3,0,Economy,Y,10769,149
FL05271,AI935,PEK,CDG,Beijing,Paris,Beijing Capital,Charles de Gaulle,2026-05-20,06:00,20:00,14,0,Premium Economy,W,25970,133
FL05272,UK180,DOH,AUH,Doha,Abu Dhabi,Hamad Intl,Abu Dhabi Intl,2026-03-28,09:45,22:30,12,45,Economy,Y,10160,21
FL05273,G8884,AUH,AMD,Abu Dhabi,Ahmedabad,Abu Dhabi Intl,Sardar Vallabhbhai Patel Intl,2026-03-19,20:45,22:00,1,15,Premium Economy,W,15029,12
FL05274,AI506,BLR,KUL,Bangalore,Kuala Lumpur,Kempegowda Intl,KLIA,2026-07-05,11:45,22:00,10,15,Premium Economy,W,31149,144
FL05275,9W440,DXB,DOH,Dubai,Doha,Dubai Intl,Hamad Intl,2026-07-17,15:30,23:15,7,45,Economy,Y,5850,114
FL05276,UK976,AMD,PEK,Ahmedabad,Beijing,Sardar Vallabhbhai Patel Intl,Beijing Capital,2026-06-22,18:30,03:15,8,45,Business,J,54364,37
FL05277,UK274,KUL,NYC,Kuala Lumpur,New York,KLIA,John F Kennedy Intl,2026-05-29,03:15,07:30,4,15,First,F,157452,118
FL05278,UK747,NYC,YYZ,New York,Toronto,John F Kennedy Intl,Toronto Pearson,2026-08-13,02:15,13:15,11,0,Economy,Y,13149,66
FL05279,AI246,HYD,HKG,Hyderabad,Hong Kong,Rajiv Gandhi Intl,Hong Kong Intl,2026-03-07,13:45,17:00,3,15,Premium Economy,W,17376,48
FL05280,JA753,CCU,ICN,Kolkata,Seoul,Netaji Subhas Intl,Incheon Intl,2026-05-23,17:30,21:45,4,15,Economy,Y,14910,103
FL05281,UK951,DOH,NRT,Doha,Tokyo,Hamad Intl,Narita Intl,2026-07-31,00:00,02:45,2,45,Premium Economy,W,19631,105
FL05282,6E249,BKK,DAC,Bangkok,Dhaka,Suvarnabhumi,Hazrat Shahjalal Intl,2026-08-23,16:00,01:00,9,0,First,F,196755,7
FL05283,UK724,DAC,DOH,Dhaka,Doha,Hazrat Shahjalal Intl,Hamad Intl,2026-03-15,01:15,12:15,11,0,Economy,Y,12910,68
FL05284,AI358,HKG,ICN,Hong Kong,Seoul,Hong Kong Intl,Incheon Intl,2026-04-02,09:15,13:15,4,0,First,F,91894,40
FL05285,9W912,PNQ,YYZ,Pune,Toronto,Pune Intl,Toronto Pearson,2026-06-04,04:30,10:45,6,15,Economy,Y,5884,46
FL05286,G8240,CMB,YYZ,Colombo,Toronto,Bandaranaike Intl,Toronto Pearson,2026-08-01,01:00,15:00,14,0,Economy,Y,4882,14
FL05287,AI827,DOH,NYC,Doha,New York,Hamad Intl,John F Kennedy Intl,2026-03-20,20:15,01:30,5,15,Premium Economy,W,18980,70
FL05288,6E230,NRT,PEK,Tokyo,Beijing,Narita Intl,Beijing Capital,2026-04-23,22:00,12:30,14,30,Economy,Y,13691,150
FL05289,G8457,NRT,SIN,Tokyo,Singapore,Narita Intl,Changi,2026-04-26,10:15,16:15,6,0,Economy,Y,11609,130
FL05290,UK157,SYD,JNB,Sydney,Johannesburg,Kingsford Smith,OR Tambo Intl,2026-03-26,17:15,08:00,14,45,Business,J,73343,107
FL05291,9W587,DEL,NRT,New Delhi,Tokyo,Indira Gandhi Intl,Narita Intl,2026-07-12,03:30,18:00,14,30,Premium Economy,W,15693,126
FL05292,9W533,DXB,YYZ,Dubai,Toronto,Dubai Intl,Toronto Pearson,2026-07-30,07:15,20:15,13,0,First,F,113640,79
FL05293,SG395,SYD,AMD,Sydney,Ahmedabad,Kingsford Smith,Sardar Vallabhbhai Patel Intl,2026-03-24,11:15,17:45,6,30,First,F,186834,104
FL05294,G8482,HYD,FRA,Hyderabad,Frankfurt,Rajiv Gandhi Intl,Frankfurt Intl,2026-05-12,16:15,18:00,1,45,Business,J,79054,51
FL05295,6E564,YYZ,CDG,Toronto,Paris,Toronto Pearson,Charles de Gaulle,2026-07-25,20:15,05:30,9,15,Economy,Y,8911,4
FL05296,SG559,AMD,DOH,Ahmedabad,Doha,Sardar Vallabhbhai Patel Intl,Hamad Intl,2026-03-05,03:45,14:45,11,0,First,F,111261,4
